9.071499999999998920e+01,1.324846367503108411e+02,2.000000000000000000e+00
9.109499999999999886e+01,1.245923649300401479e+02,2.000000000000000000e+00
9.137999999999999545e+01,1.245441373213694476e+02,2.000000000000000000e+00
9.173499999999999943e+01,1.145978657751869605e+02,2.000000000000000000e+00
9.208499999999999375e+01,1.171378399618318014e+02,2.000000000000000000e+00
8.870000000000000995e+00,5.971646621839506224e+03,8.000000000000000000e+00
1.111500000000000021e+01,4.972378437778142143e+03,8.000000000000000000e+00
1.513000000000000256e+01,4.357279488978261725e+03,8.000000000000000000e+00
2.001999999999999957e+01,2.667242791109546488e+03,8.000000000000000000e+00
2.485000000000000142e+01,1.743293115561157265e+03,8.000000000000000000e+00
2.982000000000000028e+01,2.858915384681359683e+03,8.000000000000000000e+00
3.439000000000000057e+01,2.708925910876337639e+03,8.000000000000000000e+00
3.873499999999999943e+01,2.625491951554422485e+03,8.000000000000000000e+00
4.294500000000000739e+01,1.261676818959469983e+03,8.000000000000000000e+00
4.706000000000000227e+01,1.903210335193404262e+03,8.000000000000000000e+00
5.067000000000000171e+01,1.692033062326037907e+03,8.000000000000000000e+00
5.406000000000001648e+01,1.216181045575168355e+03,8.000000000000000000e+00
5.744000000000000483e+01,1.156685817528185680e+03,8.000000000000000000e+00
6.054500000000000171e+01,1.255547952515176576e+03,8.000000000000000000e+00
6.334999999999999432e+01,1.136322315552161626e+03,8.000000000000000000e+00
6.585999999999999943e+01,9.814534737073522592e+02,8.000000000000000000e+00
6.804999999999999716e+01,8.786713083942984213e+02,8.000000000000000000e+00
7.015000000000000568e+01,8.015588716936698575e+02,8.000000000000000000e+00
7.205499999999999261e+01,7.269100652329092327e+02,8.000000000000000000e+00
7.396500000000001762e+01,6.605128882577321292e+02,8.000000000000000000e+00
7.557999999999999829e+01,6.055878804908652455e+02,8.000000000000000000e+00
7.725000000000000000e+01,5.451103330569624177e+02,8.000000000000000000e+00
7.867499999999999716e+01,5.095359655961316321e+02,8.000000000000000000e+00
7.993499999999998806e+01,4.868918963660336772e+02,8.000000000000000000e+00
8.106999999999999318e+01,4.470706367135301207e+02,8.000000000000000000e+00
8.230999999999998806e+01,4.097322891169367267e+02,8.000000000000000000e+00
8.326500000000001478e+01,2.927984179515880783e+02,8.000000000000000000e+00
8.443500000000000227e+01,3.758382602597268374e+02,8.000000000000000000e+00
8.535499999999998977e+01,3.631525124343419861e+02,8.000000000000000000e+00
8.630999999999998806e+01,3.331098166463636403e+02,8.000000000000000000e+00
8.709999999999999432e+01,3.140992559930922994e+02,8.000000000000000000e+00
8.787999999999999545e+01,2.995901008240525130e+02,8.000000000000000000e+00
8.857500000000000284e+01,2.894858730893932375e+02,8.000000000000000000e+00
8.931000000000000227e+01,2.701881184774899225e+02,8.000000000000000000e+00
8.984500000000001307e+01,2.426387645028222551e+02,8.000000000000000000e+00
9.040999999999999659e+01,2.336931818845719135e+02,8.000000000000000000e+00
9.083499999999999375e+01,2.183049580548853612e+02,8.000000000000000000e+00
9.125000000000000000e+01,2.088682100077949428e+02,8.000000000000000000e+00
9.173999999999999488e+01,1.923798717557298801e+02,8.000000000000000000e+00
9.217499999999998295e+01,1.903429504109028301e+02,8.000000000000000000e+00
9.875000000000000000e+00,5.896852260263471180e+03,1.600000000000000000e+01
1.239499999999999957e+01,3.927529230636299417e+03,1.600000000000000000e+01
1.673500000000000298e+01,4.968400969831869588e+03,1.600000000000000000e+01
2.168999999999999773e+01,4.669885774593953101e+03,1.600000000000000000e+01
2.721499999999999986e+01,4.279814256061286869e+03,1.600000000000000000e+01
3.256000000000000227e+01,3.476616278908064487e+03,1.600000000000000000e+01
3.763500000000000512e+01,3.114944569561384469e+03,1.600000000000000000e+01
4.246000000000000085e+01,2.531619932962703842e+03,1.600000000000000000e+01
4.680000000000000426e+01,2.408228434916422430e+03,1.600000000000000000e+01
5.100000000000000000e+01,1.966204870682705632e+03,1.600000000000000000e+01
5.470000000000000284e+01,1.665875375863131694e+03,1.600000000000000000e+01
5.807000000000000028e+01,1.507461179105984911e+03,1.600000000000000000e+01
6.126500000000000057e+01,1.473279136304839085e+03,1.600000000000000000e+01
6.411999999999999034e+01,6.155349953188563177e+02,1.600000000000000000e+01
6.667000000000000171e+01,9.410737274801057310e+02,1.600000000000000000e+01
6.919500000000000739e+01,8.740257890049304024e+02,1.600000000000000000e+01
7.156499999999999773e+01,6.993002102795732071e+02,1.600000000000000000e+01
7.370000000000000284e+01,6.199912457236104046e+02,1.600000000000000000e+01
7.551999999999999602e+01,7.153986702169518139e+02,1.600000000000000000e+01
7.714000000000000057e+01,6.464621389751376910e+02,1.600000000000000000e+01
7.862500000000000000e+01,6.031897882381609861e+02,1.600000000000000000e+01
8.025500000000000966e+01,5.535302498746253832e+02,1.600000000000000000e+01
8.156499999999999773e+01,4.739720612428779987e+02,1.600000000000000000e+01
8.276000000000000512e+01,4.559682828462452449e+02,1.600000000000000000e+01
8.385000000000000853e+01,4.262200335349922398e+02,1.600000000000000000e+01
8.495999999999999375e+01,3.796296788408843099e+02,1.600000000000000000e+01
8.587000000000000455e+01,3.577114906589010275e+02,1.600000000000000000e+01
8.675499999999999545e+01,3.418924980580505917e+02,1.600000000000000000e+01
8.768999999999998352e+01,3.161102757018991269e+02,1.600000000000000000e+01
8.854999999999999716e+01,2.995506141686242358e+02,1.600000000000000000e+01
8.934500000000001307e+01,2.745602368686075465e+02,1.600000000000000000e+01
9.019499999999999318e+01,2.627021755943374046e+02,1.600000000000000000e+01
9.080499999999999261e+01,2.330890948101547338e+02,1.600000000000000000e+01
9.146499999999998920e+01,2.266365481803238140e+02,1.600000000000000000e+01
9.193000000000000682e+01,2.173401349204089570e+02,1.600000000000000000e+01
9.239000000000000057e+01,2.067352696985634282e+02,1.600000000000000000e+01
9.950000000000001066e+00,8.017767372497454744e+03,2.400000000000000000e+01
1.267500000000000071e+01,8.748294082653881560e+03,2.400000000000000000e+01
1.706000000000000227e+01,7.284170041665453027e+03,2.400000000000000000e+01
2.216000000000000369e+01,5.939194526438324829e+03,2.400000000000000000e+01
2.775000000000000355e+01,5.248930530404430101e+03,2.400000000000000000e+01
3.342499999999999716e+01,4.323726014129936630e+03,2.400000000000000000e+01
3.879499999999999460e+01,3.476628365810836840e+03,2.400000000000000000e+01
4.352500000000000568e+01,2.956445642790411966e+03,2.400000000000000000e+01
4.828000000000000114e+01,2.574088708245063572e+03,2.400000000000000000e+01
5.243999999999999773e+01,2.086254089058014870e+03,2.400000000000000000e+01
5.627000000000001023e+01,1.814312384677768932e+03,2.400000000000000000e+01
5.987500000000000000e+01,1.698678258447102280e+03,2.400000000000000000e+01
6.307000000000000739e+01,1.432886463808153849e+03,2.400000000000000000e+01
6.591500000000000625e+01,1.228110466080202968e+03,2.400000000000000000e+01
6.871999999999999886e+01,1.143368065043922570e+03,2.400000000000000000e+01
7.103499999999999659e+01,1.019063623199187191e+03,2.400000000000000000e+01
7.335499999999998977e+01,8.787631935308968423e+02,2.400000000000000000e+01
7.539000000000000057e+01,8.205525436718577339e+02,2.400000000000000000e+01
7.721999999999998465e+01,7.411579852361329586e+02,2.400000000000000000e+01
7.891500000000000625e+01,6.509497030692929229e+02,2.400000000000000000e+01
8.056499999999999773e+01,6.035396392764283746e+02,2.400000000000000000e+01
8.193500000000000227e+01,5.390614724140682483e+02,2.400000000000000000e+01
8.326999999999999602e+01,4.973352775827118535e+02,2.400000000000000000e+01
8.459000000000000341e+01,4.512629269906222476e+02,2.400000000000000000e+01
8.557500000000000284e+01,4.187918608639424747e+02,2.400000000000000000e+01
8.657999999999998408e+01,3.781727750393866927e+02,2.400000000000000000e+01
8.740000000000000568e+01,3.615300239839017991e+02,2.400000000000000000e+01
8.820999999999999375e+01,3.197077104228230269e+02,2.400000000000000000e+01
8.908499999999999375e+01,3.088122032700741784e+02,2.400000000000000000e+01
8.979500000000000171e+01,2.904221111131762996e+02,2.400000000000000000e+01
9.047999999999998977e+01,2.756034199077169546e+02,2.400000000000000000e+01
9.109499999999999886e+01,2.552043829821550958e+02,2.400000000000000000e+01
9.177499999999999147e+01,2.331144155856568432e+02,2.400000000000000000e+01
9.234999999999999432e+01,2.257686462889391805e+02,2.400000000000000000e+01
