7.00E+00,2.46E+00
2.25E+01,9.12E-01
3.00E+00,1.80E+01
4.50E+01,3.92E-01
5.00E+01,4.44E-01
2.05E+01,1.77E+00
7.05E+01,0.263239326
4.80E+01,0.517468602
4.95E+01,0.42711628
9.00E+01,0.113044817
3.44E+01,0.775193798
4.12E+01,0.253421186
58.35,0.149925037
60.25,0.179533214
